,Course_id,Course_url,Related URLs,Special Permission Required,Prerequisites,Corequisites,Cross-Listed Courses,Notes,Description
382,10697,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=10697&SEMESTER=M18,http://www.cmu.edu,No,None,None,None,None,Course for MS students to work with their advisor on research
383,10910,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=10910&SEMESTER=M18,http://www.cmu.edu,No,None,None,None,None,Course for ML PhD students to complete their Data Analysis Project research. Register for this course in the semester you plan to present your DAP.
384,10920,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=10920&SEMESTER=M18,http://www.cmu.edu,No,None,None,None,None,This course is for graduate students to work on research with their advisor before they propose their thesis topic.
385,10930,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=10930&SEMESTER=M18,http://www.cmu.edu,No,None,None,None,None,This course is for graduate students to work on their dissertation research after they have proposed their thesis topic.
386,10935,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=10935&SEMESTER=M18,http://www.cmu.edu,No,None,None,None,None,This course is intended for you to gain industry research experience while using the skills you have learned in the ML curriculum and will count towards the research units for your degree.
387,10936,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=10936&SEMESTER=M18,http://www.cmu.edu,Yes,None,None,None,None,This course is intended for students to use their skills learned in courses on real world data either in industry or another university setting. This course is explicitly tied to the new academic calendar for PhD students. Research experience in this course will count towards the curriculum requirements of the PhD degree.
388,21115,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=21115&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
389,21120,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=21120&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
390,21122,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=21122&SEMESTER=M18,http://www.math.cmu.edu,No,21112 or 21120,None,None,None,"Integration by trigonometric substitution and partial fractions; arclength; improper integrals; Simpsons and Trapezoidal Rules for numerical integration; separable differential equations, Newtons method, Eulers method, Taylors Theorem including a discussion of the remainder, sequences, series, power series. Parametric curves, polar coordinates, vectors, dot product. 3 hrs lec., 2 hrs. rec."
391,21127,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=21127&SEMESTER=M18,http://www.math.cmu.edu,Yes,None,None,None,None,"This course introduces the basic concepts, ideas and tools involved in doing mathematics. As such, its main focus is on presenting informal logic, and the methods of mathematical proof. These subjects are closely related to the application of mathematics in many areas, particularly computer science. Topics discussed include a basic introduction to elementary number theory, induction, the algebra of sets, relations, equivalence relations, congruences, partitions, and functions, including injections, surjections, and bijections.  A basic introduction to the real numbers, rational and irrational numbers.  Supremum and infimum of a set.  3 hrs. lec., 2 hrs. rec."
392,21241,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=21241&SEMESTER=M18,http://www.math.cmu.edu,No,None,None,None,None,"A first course in linear algebra intended for scientists, engineers, mathematicians and computer scientists.  Students will be required to write some straightforward proofs.  Topics to be covered: complex numbers, real and complex vectors and matrices, rowspace and columnspace of a matrix, rank and nullity, solving linear systems by row reduction of a matrix, inverse matrices and determinants, change of basis, linear transformations, inner product of vectors, orthonormal bases and the Gram-Schmidt process, eigenvectors and eigenvalues, diagonalization of a matrix, symmetric and orthogonal matrices. 21-127 is strongly recommended. 3 hrs. lec., 1 hr. rec"
393,21256,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=21256&SEMESTER=M18,http://www.math.cmu.edu,No,21112 or 21120,None,None,None,"This course is designed for students in Economics or Business Administration.  Matrix algebra: vectors, matrices, systems of equations, dot product, cross product, lines and planes. Optimization: partial derivatives, the chain rule, gradient, unconstrained optimization, constrained optimization (Lagrange multipliers and the Kuhn-Tucker Theorem). Improper integrals. Multiple integration: iterated integrals, probability applications, triple integrals, change of variables. 3 hrs lec., 1 hr rec."
394,21259,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=21259&SEMESTER=M18,http://www.math.cmu.edu,No,21122,None,None,None,"Vectors, lines, planes, quadratic surfaces, polar, cylindrical and spherical coordinates, partial derivatives, directional derivatives, gradient, divergence, curl, chain rule, maximum-minimum problems, multiple integrals, parametric surfaces and curves, line integrals, surface integrals, Green-Gauss theorems. 3 hrs. lec., 1 hr. rec."
395,21260,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=21260&SEMESTER=M18,http://www.math.cmu.edu,No,21122,None,None,None,"Ordinary differential equations: first and second order equations, applications, Laplace transforms; partial differential equations: partial derivatives, separation of variables, Fourier series; systems of ordinary differential equations; applications. 21-259 or 21-268 or 21-269 are recommended. 3 hrs. lec., 1 hr. rec."
396,21470,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=21470&SEMESTER=M18,http://www.math.cmu.edu,Yes,21259 and 21260 and 21241,None,None,None,"Typical of courses, which are offered from time to time are finite difference equations, calculus of variations, and applied control theory. The prerequisites will depend on the content of the course. 3 hrs. lec."
397,21590,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=21590&SEMESTER=M18,http://www.math.cmu.edu,No,None,None,None,None,"Students in this course gain experience with the application of mathematical models to business and/or industrial problems during an internship.  The internship is set up by the student in consultation with a faculty member.  The students must also have a mentor at the firm providing the internship, who together with the faculty member develops a description of the goals of the internship.  The internship must include the opportunity to learn about problems which have mathematical content."
398,21599,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=21599&SEMESTER=M18,http://www.math.cmu.edu,Yes,None,None,None,None,Individual reading courses or projects in mathematics and its applications. Prerequisites and units to be negotiated with individual instructors.
399,21785,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=21785&SEMESTER=M18,http://www.math.cmu.edu,No,None,None,None,None,None
400,21900,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=21900&SEMESTER=M18,http://www.math.cmu.edu,Yes,None,None,None,None,None
401,21994,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=21994&SEMESTER=M18,http://www.math.cmu.edu,Yes,None,None,None,None,Enrollment is limited to graduate students in the Mathematical Sciences Department.
402,27111,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=27111&SEMESTER=M18,http://www.materials.cmu.edu,No,None,None,None,None,TBA
403,27390,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=27390&SEMESTER=M18,http://www.materials.cmu.edu,No,None,None,None,None,None
404,27454,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=27454&SEMESTER=M18,http://www.materials.cmu.edu,No,None,None,None,None,"This course provides the opportunity for a detailed study of the literature on some subject under the guidance of a faculty member, usually but not necessarily in preparation for the Capstone Course, 27-401/402."
405,27555,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=27555&SEMESTER=M18,http://www.materials.cmu.edu,No,None,None,None,None,"This course is designed to give experience in individualized research under the guidance of a faculty member.  The topic is selected by mutual agreement, and will give the student a chance to study the literature, design experiments, interpret the results and present the conclusions orally and in writing."
406,27556,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=27556&SEMESTER=M18,http://www.materials.cmu.edu,No,None,None,None,None,"Second semester of Materials Project.  This course is designed to give experience in individualized research under the guidance of a faculty member.  The topic is selected by mutual agreement, and will give the student a chance to study the literature, design experiments, interpret the results and present the conclusions orally and in writing."
407,27675,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=27675&SEMESTER=M18,http://www.materials.cmu.edu,No,None,None,None,None,This course is used to indicate whether a student has satisfied the final report requirement for the Master of Science in Materials Science Degree Program.  Students in the program will be registered for the course in their final semester of the program.
408,27756,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=27756&SEMESTER=M18,http://www.materials.cmu.edu,No,None,None,None,None,"Individual research project, including laboratory, theroetical, library or design work followed by a written or oral report on the work accomplished."
409,27773,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=27773&SEMESTER=M18,http://www.materials.cmu.edu,No,None,None,None,None,This course is designed to give students enrolled in an MSE graduate program an opportunity to conduct extensive research over the course of their studies. Variable hrs.
410,27775,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=27775&SEMESTER=M18,http://www.materials.cmu.edu,No,None,None,None,None,This course is designed to give students enrolled in the Ph.D. program an opportunity to conduct extensive research over the course of their studies. Variable hrs.
411,27995,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=27995&SEMESTER=M18,http://www.materials.cmu.edu,Yes,None,None,None,None,None
412,57149,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=57149&SEMESTER=M18,http://www.cmu.edu/cfa/music,No,None,None,None,None,"This course deals with common-practice harmony. It includes triads and their inversions, tonality and modality, non-harmonic tones, cadences, and the basic concepts of modulation.  Section assignment is determined by a placement test.  It includes work on fundamentals for inexperienced students."
413,57173,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=57173&SEMESTER=M18,http://www.cmu.edu/cfa/music,No,None,57188,None,"In the summer, this course can be taken via distance learning in real time      

           (at the same time as the scheduled time).","This course surveys the development and contexts of European art music and its global adaptation. While keeping in view the chronology from Gregorian chant to the present, this survey emphasizes key personalities and issues, particularly issues relating to period style and interpretive decisions in performance."
414,57188,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=57188&SEMESTER=M18,http://www.cmu.edu/cfa/music,No,None,57173,None,None,"This course is the required co-requisite listening component for Survey of Western Music History (57-173).  In this course, students listen critically to essential music which has stood the test of time and to superior performances.  It features 2-3 hours of listening per week."
415,57341,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=57341&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
416,57342,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=57342&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
417,57590,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=57590&SEMESTER=M18,http://www.cmu.edu/cfa/music,Yes,None,None,None,None,TBA
418,57690,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=57690&SEMESTER=M18,http://www.cmu.edu/cfa/music,Yes,None,None,None,None,This practicum is offered to improve the performance skills of performance majors by providing them orchestral or vocal performance experience in a professional ensemble.  Practical experience is essential for the career development of the professional musician.
419,57857,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=57857&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
420,57858,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=57858&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
421,57859,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=57859&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
422,57878,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=57878&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
423,57879,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=57879&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
424,57880,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=57880&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
425,57939,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=57939&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
426,57971,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=57971&SEMESTER=M18,http://www.cmu.edu/cfa/music,Yes,None,None,None,None,to be determined
427,80100,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=80100&SEMESTER=M18,http://www.cmu.edu/dietrich/philosophy,Yes,None,None,None,None,"In this introductory course we will explore three major areas of Philosophy: Ethics, Metaphysics, and Epistemology. Accordingly the course is divided into three sections. In each section we will read primary sources and discuss some of the main philosophic problems associated with that area. These will include: moral problems (Ethics), problems rising from the debates about free-will, personal identity or intelligence (Metaphysics), and inquiries about the scope and limits of human knowledge (Epistemology). We will then introduce some theories designed to solve such problems, and try to understand the strengths and weaknesses of these theories. We will apply different techniques and theories to issues that we might encounter in the real world. We will use class discussions, homeworks and papers to learn skills for evaluating arguments. These skills include: how to present a philosophic argument, what are the assumptions that justify it, what are its weaknesses and its strengths, whether such weaknesses can be resolved and, if they cannot be resolved, why."
428,80130,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=80130&SEMESTER=M18,http://www.cmu.edu/dietrich/philosophy,No,None,None,None,None,"As human beings, we frequently grapple with difficult moral questions. How ought I treat my friends and peers? What kinds of policies should a government adopt? When, if ever, can we justify harm? These are the kinds of questions we will consider as we survey some ethical theories from across the globe and across time. Along the way, we will consider the implications of those theories for real world ethical issues of today."
429,80135,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=80135&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
430,80180,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=80180&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
431,80210,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=80210&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
432,80242,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=80242&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
433,80251,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=80251&SEMESTER=M18,http://www.cmu.edu/dietrich/philosophy,No,None,None,None,None,"Descartes project to doubt all received knowledge and begin from scratch marked the beginning of an intellectual upheaval, helping to launch what is now called the Modern period of philosophical thought; the Western world is today the heir of modernism. Locke, Leibniz, Hume, and Kant are several of the most important figures of this period. We will examine works of these thinkers, exploring both the new sorts of questions that these philosophers raised and their new methods of doing philosophy, which together mark a fundamental break with the traditions that preceded them. We will devote special attention to the new theories of knowledge they proposed and to their works in ethics and political philosophy. The philosophical revolution of the 17th and 18th centuries occurred during a time of great scientific progress and political upheaval in Europe; as part of our course we will consider the relation of certain of these developments to the new questions and methods of the modern philosophers and to their works in ethics and political philosophy."
434,80276,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=80276&SEMESTER=M18,http://www.cmu.edu/dietrich/philosophy,No,None,None,None,None,"While many interesting questions about religion are belief-specific, we will strive in this course to keep a global perspective. We will begin by considering a concept at the center of Western religion -- God -- as it presents itself in various traditions. We will then move to consider major Eastern religions, with a focus on their influence on philosophical thought. In both of these studies, we will emphasize the relationship between language and religion. We will conclude the course by considering commonalities between Eastern and Western religious thought. The student should leave the course with 1) the tools to consider religious text and rhetoric philosophically, and 2) a sharpened idea of what religion is (though this might differ from my own)."
435,80495,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=80495&SEMESTER=M18,http://www.cmu.edu/dietrich/philosophy,Yes,None,None,None,None,Independent Study
436,80900,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=80900&SEMESTER=M18,http://www.cmu.edu/dietrich/philosophy,Yes,None,None,None,None,PhD Summer Internship
437,80991,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=80991&SEMESTER=M18,http://www.cmu.edu/dietrich/philosophy,No,None,None,None,None,Thesis Research
438,33100,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=33100&SEMESTER=M18,http://www.cmu.edu/physics,No,None,None,None,None,This course provides students with a basic introduction to experimental physics. The content of the course and the particular experiments to be carried out are chosen to be especially useful for students who intend to work in the health sciences. Specific topics will range from mechanics to nuclear and atomic physics. This course is specifically geared toward pre-health students.
439,33104,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=33104&SEMESTER=M18,http://www.cmu.edu/physics,No,None,None,None,None,"This course provides first year students and sophomores with an introduction to the methods of experimental physics. Particular emphasis is placed on three aspects of experimentation: laboratory technique, including both the execution and the documentation of an experiment; data analysis, including the treatment of statistical and systematic errors and computer-aided analysis of experimental data; and written communication of experimental procedures and results. The concepts and skills for measurement and data analysis are acquired gradually through a series of experiments covering a range of topics from mechanics to nuclear and atomic physics."
440,33115,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=33115&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
441,33122,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=33122&SEMESTER=M18,http://www.cmu.edu/physics,No,(33121 and 21120) or (33151) or (33141) or (33111 and 21120) or (33131) or (33106),"21122 


        , 
        21124",None,None,"This is the second course in the introductory physics sequence for chemistry and biological science majors. The course will consist of eight portions covering (1) electrostatics and dynamics, (2) electrical circuits, (3) magnetism, (4) waves, (5) optics, (6) diffusive motion, and (7) hydrostatic forces and flow.  Emphasis will be put on the application of the underlying physical principles in the study of biology and chemistry."
442,33124,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=33124&SEMESTER=M18,http://www.cmu.edu/physics,Yes,None,None,None,None,"Astronomy continues to enjoy a golden age of exploration and discovery. This course presents a broad view of astronomy, straightforwardly descriptive and without any complex mathematics. The goal of the course is to encourage non-technical students to become scientifically literate and to appreciate new developments in the world of science, especially in the rapidly developing field of astronomy. Subjects covered include the solar system, stars, galaxies and the universe as a whole. The student should develop an appreciation of the ever-changing universe and our place within it. Computer laboratory exercises will be used to gain practical experience in astronomical techniques. In addition, small telescopes will be used to study the sky. This course is specifically geared toward non-science/engineering majors."
443,33141,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=33141&SEMESTER=M18,http://www.cmu.edu/physics,Yes,None,21120,None,None,"This is a first semester, calculus-based introductory physics course. Basic principles of mechanics and thermodynamics are developed. Topics include vectors, displacement, velocity, acceleration, force, equilibrium, mass, Newtons laws, gravitation, work, energy, momentum, impulse, torque and angular momentum, temperature, heat, equations of state, thermodynamic processes, heat engines, refrigerators, first and second laws of thermodynamics, and the kinetic theory of gases."
444,33142,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=33142&SEMESTER=M18,http://www.cmu.edu/physics,Yes,(33106) or (33141) or (21120 and 33111) or (33131) or (33151) or (21120 and 33121),21122,None,None,"This is the second half of a two-semester calculus-based introductory physics sequence for engineering and physics students. Two fifths of the course covers electricity, including electrostatics and electric fields, Gauss law, electric potential, and simple circuits. Two fifths cover magnetism, including magnetic forces, magnetic fields, induction and electromagnetic radiation. One fifth of the course covers mechanical waves (including standing and traveling waves, superposition, and beats) and electromagnetic waves (including mode of propagation, speed, and other properties)."
445,33350,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=33350&SEMESTER=M18,http://www.cmu.edu/physics,No,None,None,None,None,"The student undertakes a project of interest under the supervision of a faculty member. May include research done in a research lab, extending the capabilities of a teaching lab, or a theoretical or computational physics project. The student experiences the less structured atmosphere of a research program where there is much room for independent initiative. A list of research projects is available. The student must contact the Assistant Head for the Undergraduate Affairs before registering so that student project pairings can be set. Reports on results are required at end of semester."
446,33451,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=33451&SEMESTER=M18,http://www.cmu.edu/physics,No,None,None,None,None,"Open to all senior physics majors. May include research done in a research lab, extending the capabilities of a teaching lab, or a theoretical or computational physics project. The student experiences the less structured atmosphere of a research program where there is much room for independent initiative. Modern Physics Laboratory, 33-340, should precede this course, though it is not required. A list of research projects is available. The student must contact a faculty member and/or the Assistant Head for the Undergraduate Affairs before registering so that student project pairings can be set. Reports on results are required at end of semester."
447,33495,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=33495&SEMESTER=M18,http://www.cmu.edu/physics,No,None,None,None,None,Physics Internship
448,33499,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=33499&SEMESTER=M18,http://www.cmu.edu/physics,No,None,None,None,None,The student explores a certain area of advanced physics under the supervision of a faculty member. The student must contact a faculty member and the Assistant Head for Undergraduate Affairs before registering.
449,33996,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=33996&SEMESTER=M18,http://www.cmu.edu/physics,No,None,None,None,None,None
450,33997,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=33997&SEMESTER=M18,http://www.cmu.edu/physics,No,None,None,None,None,None
451,33998,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=33998&SEMESTER=M18,http://www.cmu.edu/physics,No,None,None,None,None,None
452,91717,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=91717&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,"Business Writing for Leaders is an online course designed for experienced writers who want to take their skills to the next level. Assignments focus on how and when to use persuasion, positive messaging, appropriate tone, and powerful openings/closings to capture the attention of readers and motive them into action.  Whether currently in a leadership position or practicing for a future role, effective writing in the workplace is requisite for building rapport with clients, colleagues, and employees. In this course, students will write various types of business correspondence to interact in a global society."
453,91826,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=91826&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,To be added at a later date.
454,91844,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=91844&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,"This course provides participants with an understanding of the principles associated with managing the customer experience, quality, and employee engagement. The leadership skills needed to drive customer engagement and loyalty, and develop a culture that focuses on and enhances the customer experience is a key component of the course content. Students will have the opportunity to learn and experiment with the analytic and leadership skills associated with managing the customer experience, product and service quality, employee engagement and to formulate personal approaches to their application in the work environment.  No prior familiarity with the theory or practice of customer and employee engagement or quality management/improvement are required as a prerequisite for this course; students who have been exposed to these principles and practices will benefit from the opportunity to place these experiences into an integrated context.  The course is designed to be intellectually stimulating and professionally useful for students at any phase of their career development."
455,91855,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=91855&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,There is a twofold goal desired for this course. First is to provide the required tools to objectively frame financial management issues. Second is the ability to synthesize and incorporate these tools and other academic and professional experiences into a standard yet flexible model for solving financial management problems.
456,91869,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=91869&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,"Conflict Resolution is NEVER a set of techniques. The goal of this course is to grow in your understanding of conflict and your skill in dealing with it. We have all been touched by conflict in some way; our past experiences become the basis for the many personal ways in which we think and feel about conflict. Our approach to conflict, in turn, determines our behaviors and responses in conflict situations. My goal is to challenge the way you currently think about conflict and to provide you with experiences that will increase your self awareness and confidence when you face conflict. In addition, you will have the opportunity to identify and practice constructive conflict behaviors."
457,91889,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=91889&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,Yes,None,None,None,None,Students in the Educational Leadership concentration are required to complete an internship as part of the degree program. The goal of the internship is to provide the student with as much experience as possible with the roles and responsibilities of the school principal. A combination of coursework and internship experience should result in a set of competencies that students are expected to possess at the end of their degree.    The requirements for the internship are as follows:    Students must complete a minimum of 108 units (nine 12-unit classes) at the Heinz School before registering for the internship.  Students must successfully complete Educational Leadership (91-880) and Supervision of Instruction (91-881) before registering for the internship.  Students may complete the internship in their own school/district if an opportunity is available or may choose to complete the internship in another district. The internship should provide experience at both the elementary and secondary level (the internship may need to be split to meet this requirement and two mentors would be needed) as the certification is K-12.  The internship experience should be 180 hours and not span more than one semester.  Students must have a mentor(s) to oversee him/her during the internship experience. Typically the mentor(s) is the current principal or assistant principal of the school.  Prior to the start of the internship the mentor(s) should send a letter to the director of the MPM program indicating that they agree to serve as the mentor and briefly outline the types of experiences/opportunities with which they expect that the student will be involved.  During the internship the student should keep a detailed log of the hours they are working as well as a record of their activities. The log should be...Read More
458,90452,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=90452&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,None
459,90454,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=90454&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,None
460,90456,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=90456&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,to be determined
461,90463,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=90463&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,"The purpose of this seminar is to analyze Chinas rise as a global economic and political power and discuss China?s impact on the global economy and international political and strategic relations. The main sections of the course will be geared to analyze: 1.- Chinas economic transformation 2.-Chinas strategic and economic relations with the U.S., Russia, and Japan  3.-Chinas economic impact on Latin America and Africa 4.-Chinas relations with S.E Asian countries and conflicts in the S. China Sea"
462,90464,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=90464&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,To be determined
463,90490,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=90490&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,Yes,None,None,None,None,Course description will be available on Heinz College website.
464,90500,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=90500&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
465,90501,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=90501&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
466,90701,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=90701&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,Yes,None,None,None,None,None
